block,date,liquidityIndex
9041320,2019-12-03T02:26:13.000Z,20050578987126624000000000
9047080,2019-12-04T02:52:41.000Z,20051062529550093000000000
9052840,2019-12-05T03:37:54.000Z,20051530856791137000000000
9058600,2019-12-06T04:24:54.000Z,20051967221272586000000000
9064360,2019-12-07T04:43:07.000Z,20052367665875699000000000
9070120,2019-12-08T05:22:03.000Z,20052874467494566000000000
9075880,2019-12-09T05:56:25.000Z,20053294576927774000000000
9081640,2019-12-10T06:23:39.000Z,20053723400230643000000000
9087400,2019-12-11T06:42:55.000Z,20054060557811662000000000
9093160,2019-12-12T07:22:02.000Z,20054572472715757000000000
9098920,2019-12-13T07:38:42.000Z,20055006140553691000000000
9104680,2019-12-14T09:37:00.000Z,20055517708079935000000000
9110440,2019-12-15T12:42:22.000Z,20055944446050905000000000
9116200,2019-12-16T15:40:08.000Z,20056330756618909000000000
9121960,2019-12-17T18:56:10.000Z,20056786038300255000000000
9127720,2019-12-18T22:42:10.000Z,20057179176285208000000000
9133480,2019-12-20T02:08:15.000Z,20057555938810899000000000
9139240,2019-12-21T05:59:29.000Z,20057954983367079000000000
9145000,2019-12-22T09:17:30.000Z,20058395880667039000000000
9150760,2019-12-23T12:46:30.000Z,20058800889147525000000000
9156520,2019-12-24T16:03:27.000Z,20059190294738356000000000
9162280,2019-12-25T19:53:47.000Z,20059527019290946000000000
9168040,2019-12-26T23:31:50.000Z,20060045683512213000000000
9173800,2019-12-28T02:55:43.000Z,20060444633791955000000000
9179560,2019-12-29T06:17:29.000Z,20060814317588535000000000
9185320,2019-12-30T09:55:41.000Z,20061253515202696000000000
9191080,2019-12-31T13:32:25.000Z,20061665920371074000000000
9196840,2020-01-01T17:24:27.000Z,20062089303505185000000000
9202600,2020-01-02T18:57:53.000Z,20062512245129757000000000
9208360,2020-01-03T16:16:58.000Z,20062882013830283000000000
9214120,2020-01-04T13:27:11.000Z,20063379628541924000000000
9219880,2020-01-05T10:35:04.000Z,20063739117004751000000000
9225640,2020-01-06T07:47:28.000Z,20064276790369298000000000
9231400,2020-01-07T04:48:14.000Z,20064773269156089000000000
9237160,2020-01-08T02:00:00.000Z,20065302445458559000000000
9242920,2020-01-08T23:12:30.000Z,20065809734536032000000000
9248680,2020-01-09T20:29:33.000Z,20066269273239872000000000
9254440,2020-01-10T17:36:00.000Z,20066673595620519000000000
9260200,2020-01-11T14:39:46.000Z,20067135162652616000000000
9265960,2020-01-12T11:53:47.000Z,20067539862555505000000000
9271720,2020-01-13T09:09:53.000Z,20068034334495533000000000
9277480,2020-01-14T06:17:17.000Z,20068417561415747000000000
9283240,2020-01-15T03:23:43.000Z,20068825271712341000000000
9289000,2020-01-16T00:40:11.000Z,20069327557442115000000000
9294760,2020-01-16T21:57:20.000Z,20069725728885371000000000
9300520,2020-01-17T18:59:35.000Z,20070116759490542000000000
9306280,2020-01-18T16:12:41.000Z,20070560520237435000000000
9312040,2020-01-19T13:29:15.000Z,20071265433325649000000000
9317800,2020-01-20T10:34:04.000Z,20071607665097376000000000
9323560,2020-01-21T07:42:58.000Z,20071998376948920000000000
9329320,2020-01-22T04:50:19.000Z,20072320008220361000000000
9335080,2020-01-23T02:00:29.000Z,20072736540537975000000000
9340840,2020-01-23T23:09:09.000Z,20073060049158646000000000
9346600,2020-01-24T20:19:48.000Z,20073488571822566000000000
9352360,2020-01-25T17:41:58.000Z,20073794193110418000000000
9358120,2020-01-26T14:57:48.000Z,20074166716707505000000000
