date,liquidityIndex
2021-07-19 00:00:00+00:00,1.0453263301588545e+27
2021-07-20 00:00:00+00:00,1.0453882771447917e+27
2021-07-21 00:00:00+00:00,1.045454588444767e+27
2021-07-22 00:00:00+00:00,1.0455166921792945e+27
2021-07-23 00:00:00+00:00,1.0455779545775835e+27
2021-07-24 00:00:00+00:00,1.0456405864654502e+27
2021-07-25 00:00:00+00:00,1.0457017885591869e+27
2021-07-26 00:00:00+00:00,1.0457647824305464e+27
2021-07-27 00:00:00+00:00,1.0458281399139932e+27
2021-07-28 00:00:00+00:00,1.0458911482687244e+27
2021-07-29 00:00:00+00:00,1.0459539727685898e+27
2021-07-30 00:00:00+00:00,1.0460166429522035e+27
2021-07-31 00:00:00+00:00,1.0460795018446802e+27
2021-08-01 00:00:00+00:00,1.0461429346066827e+27
2021-08-02 00:00:00+00:00,1.0462072629889114e+27
2021-08-03 00:00:00+00:00,1.0462732641663288e+27
2021-08-04 00:00:00+00:00,1.0463407347526876e+27
2021-08-05 00:00:00+00:00,1.0464049930847059e+27
2021-08-06 00:00:00+00:00,1.046469225190301e+27
2021-08-07 00:00:00+00:00,1.0465376457783658e+27
2021-08-08 00:00:00+00:00,1.0466068072209809e+27
2021-08-09 00:00:00+00:00,1.0466771115965546e+27
2021-08-10 00:00:00+00:00,1.0467471675181892e+27
2021-08-11 00:00:00+00:00,1.0468206119401298e+27
2021-08-12 00:00:00+00:00,1.0468941320771136e+27
2021-08-13 00:00:00+00:00,1.046971194102475e+27
2021-08-14 00:00:00+00:00,1.0470564133883055e+27
2021-08-15 00:00:00+00:00,1.0471408944385688e+27
2021-08-16 00:00:00+00:00,1.0472308951457011e+27
2021-08-17 00:00:00+00:00,1.0473201063717383e+27
2021-08-18 00:00:00+00:00,1.0474071325989708e+27
2021-08-19 00:00:00+00:00,1.0474979106701387e+27
2021-08-20 00:00:00+00:00,1.0475879083162144e+27
2021-08-21 00:00:00+00:00,1.0477011673901349e+27
2021-08-22 00:00:00+00:00,1.0478762357816072e+27
2021-08-23 00:00:00+00:00,1.0480721792342545e+27
2021-08-24 00:00:00+00:00,1.0482744858996008e+27
2021-08-25 00:00:00+00:00,1.048396296502757e+27
2021-08-26 00:00:00+00:00,1.0485322090807638e+27
2021-08-27 00:00:00+00:00,1.048652866942899e+27
2021-08-28 00:00:00+00:00,1.0487752369167466e+27
2021-08-29 00:00:00+00:00,1.0489165383185859e+27
2021-08-30 00:00:00+00:00,1.0490579136540677e+27
2021-08-31 00:00:00+00:00,1.0492262125375011e+27
2021-09-01 00:00:00+00:00,1.0493996568253394e+27
2021-09-02 00:00:00+00:00,1.0495610785435824e+27
2021-09-03 00:00:00+00:00,1.0497565625460228e+27
2021-09-04 00:00:00+00:00,1.0499733955045803e+27
2021-09-05 00:00:00+00:00,1.05012406140805e+27
2021-09-06 00:00:00+00:00,1.0502422474436328e+27
2021-09-07 00:00:00+00:00,1.0504623179692584e+27
2021-09-08 00:00:00+00:00,1.0506690619581314e+27
2021-09-09 00:00:00+00:00,1.0507773724381732e+27
2021-09-10 00:00:00+00:00,1.050918187482582e+27
2021-09-11 00:00:00+00:00,1.0510811878852518e+27
2021-09-12 00:00:00+00:00,1.0512256695804482e+27
2021-09-13 00:00:00+00:00,1.0514072976840191e+27
2021-09-14 00:00:00+00:00,1.0516187367702535e+27
2021-09-15 00:00:00+00:00,1.0517512129154314e+27
2021-09-16 00:00:00+00:00,1.0518479968332431e+27
2021-09-17 00:00:00+00:00,1.0519458629621941e+27
2021-09-18 00:00:00+00:00,1.0520701313225385e+27
2021-09-19 00:00:00+00:00,1.052208810491463e+27
2021-09-20 00:00:00+00:00,1.0523325205630733e+27
2021-09-21 00:00:00+00:00,1.0524502815466392e+27
2021-09-22 00:00:00+00:00,1.0525618494749998e+27
2021-09-23 00:00:00+00:00,1.0526893328127651e+27
2021-09-24 00:00:00+00:00,1.0528378742844336e+27
2021-09-25 00:00:00+00:00,1.0530025105986281e+27
2021-09-26 00:00:00+00:00,1.053117851644926e+27
2021-09-27 00:00:00+00:00,1.0532096960933592e+27
2021-09-28 00:00:00+00:00,1.0533222056335982e+27
2021-09-29 00:00:00+00:00,1.053475628536784e+27
2021-09-30 00:00:00+00:00,1.0536109233495755e+27
2021-10-01 00:00:00+00:00,1.0537244267712342e+27
2021-10-02 00:00:00+00:00,1.0538627929896782e+27
2021-10-03 00:00:00+00:00,1.0540314596656209e+27
2021-10-04 00:00:00+00:00,1.054203774010626e+27
2021-10-05 00:00:00+00:00,1.0543724768309899e+27
2021-10-06 00:00:00+00:00,1.0545735634545352e+27
2021-10-07 00:00:00+00:00,1.0547869655649981e+27
2021-10-08 00:00:00+00:00,1.0549786157997602e+27
2021-10-09 00:00:00+00:00,1.0551360707334416e+27
2021-10-10 00:00:00+00:00,1.0552733114575968e+27
2021-10-11 00:00:00+00:00,1.0554253432564504e+27
2021-10-12 00:00:00+00:00,1.0556004905334238e+27
2021-10-13 00:00:00+00:00,1.055763175595166e+27
2021-10-14 00:00:00+00:00,1.0559446534592284e+27
2021-10-15 00:00:00+00:00,1.0561466570512e+27
2021-10-16 00:00:00+00:00,1.056370912073813e+27
2021-10-17 00:00:00+00:00,1.056558995535742e+27
2021-10-18 00:00:00+00:00,1.0567714862767739e+27
2021-10-19 00:00:00+00:00,1.0570551578391973e+27
2021-10-20 00:00:00+00:00,1.0573073442455801e+27
2021-10-21 00:00:00+00:00,1.0574956310299516e+27
2021-10-22 00:00:00+00:00,1.0577319311428567e+27
2021-10-23 00:00:00+00:00,1.0578830227879172e+27
2021-10-24 00:00:00+00:00,1.0579896922467056e+27
2021-10-25 00:00:00+00:00,1.0581343869951156e+27
2021-10-26 00:00:00+00:00,1.0583032282318565e+27
2021-10-27 00:00:00+00:00,1.0584654973527581e+27
2021-10-28 00:00:00+00:00,1.0586197865624968e+27
2021-10-29 00:00:00+00:00,1.0587987216960516e+27
2021-10-30 00:00:00+00:00,1.059246406903613e+27
2021-10-31 00:00:00+00:00,1.0595230434065616e+27
2021-11-01 00:00:00+00:00,1.0601251943680122e+27
2021-11-02 00:00:00+00:00,1.060363877566566e+27
2021-11-03 00:00:00+00:00,1.0604967516077727e+27
2021-11-04 00:00:00+00:00,1.060686133431215e+27
2021-11-05 00:00:00+00:00,1.060804006080041e+27
2021-11-06 00:00:00+00:00,1.060896970910402e+27
2021-11-07 00:00:00+00:00,1.0609931174692666e+27
2021-11-08 00:00:00+00:00,1.0610882633165404e+27
2021-11-09 00:00:00+00:00,1.0611904191098999e+27
2021-11-10 00:00:00+00:00,1.0613133132602689e+27
2021-11-11 00:00:00+00:00,1.0614348726597152e+27
2021-11-12 00:00:00+00:00,1.0615350207001497e+27
2021-11-13 00:00:00+00:00,1.0616600465105123e+27
2021-11-14 00:00:00+00:00,1.0617889065442548e+27
2021-11-15 00:00:00+00:00,1.0618870391741021e+27
2021-11-16 00:00:00+00:00,1.0619857348792887e+27
2021-11-17 00:00:00+00:00,1.0620939042256767e+27
2021-11-18 00:00:00+00:00,1.06219345384788e+27
2021-11-19 00:00:00+00:00,1.0622818735051529e+27
2021-11-20 00:00:00+00:00,1.0623832566722362e+27
2021-11-21 00:00:00+00:00,1.0624721930084711e+27
2021-11-22 00:00:00+00:00,1.0625604998985113e+27
2021-11-23 00:00:00+00:00,1.0626491497698985e+27
2021-11-24 00:00:00+00:00,1.0627403652178259e+27
2021-11-25 00:00:00+00:00,1.0628315379109678e+27
2021-11-26 00:00:00+00:00,1.062922980387054e+27
2021-11-27 00:00:00+00:00,1.0630166829223584e+27
2021-11-28 00:00:00+00:00,1.0631065198920556e+27
2021-11-29 00:00:00+00:00,1.0631956017999697e+27
2021-11-30 00:00:00+00:00,1.0632834035682274e+27
2021-12-01 00:00:00+00:00,1.0633759967820295e+27
2021-12-02 00:00:00+00:00,1.0634689013735691e+27
2021-12-03 00:00:00+00:00,1.0635641463855181e+27
2021-12-04 00:00:00+00:00,1.063659433377635e+27
2021-12-05 00:00:00+00:00,1.0637562198545733e+27
2021-12-06 00:00:00+00:00,1.0638516329025138e+27
2021-12-07 00:00:00+00:00,1.0639440556341946e+27
2021-12-08 00:00:00+00:00,1.0640374919262832e+27
2021-12-09 00:00:00+00:00,1.0641318469951592e+27
2021-12-10 00:00:00+00:00,1.0642252879591322e+27
2021-12-11 00:00:00+00:00,1.0643197098698001e+27
2021-12-12 00:00:00+00:00,1.0644076917211295e+27
2021-12-13 00:00:00+00:00,1.0644942806149144e+27
2021-12-14 00:00:00+00:00,1.0645786381133497e+27
2021-12-15 00:00:00+00:00,1.0646610403164724e+27
2021-12-16 00:00:00+00:00,1.0647440479284508e+27
2021-12-17 00:00:00+00:00,1.0648269876524519e+27
2021-12-18 00:00:00+00:00,1.0649094226749836e+27
2021-12-19 00:00:00+00:00,1.0649927093828354e+27
2021-12-20 00:00:00+00:00,1.0650769573360389e+27
2021-12-21 00:00:00+00:00,1.06516004963976e+27
2021-12-22 00:00:00+00:00,1.0652437767612668e+27
2021-12-23 00:00:00+00:00,1.0653314913436357e+27
2021-12-24 00:00:00+00:00,1.0654192546339947e+27
2021-12-25 00:00:00+00:00,1.0655072710207531e+27
2021-12-26 00:00:00+00:00,1.0655968576397487e+27
2021-12-27 00:00:00+00:00,1.0656884976880127e+27
2021-12-28 00:00:00+00:00,1.0657771838395586e+27
2021-12-29 00:00:00+00:00,1.06586938499499e+27
2021-12-30 00:00:00+00:00,1.0659587500962453e+27
2021-12-31 00:00:00+00:00,1.0660465681997673e+27
2022-01-01 00:00:00+00:00,1.0661356734765142e+27
2022-01-02 00:00:00+00:00,1.0662277464867803e+27
2022-01-03 00:00:00+00:00,1.066323385047285e+27
2022-01-04 00:00:00+00:00,1.0664162812335598e+27
2022-01-05 00:00:00+00:00,1.066511665278407e+27
2022-01-06 00:00:00+00:00,1.066605125088211e+27
2022-01-07 00:00:00+00:00,1.0666995892303669e+27
2022-01-08 00:00:00+00:00,1.0667885227139536e+27
2022-01-09 00:00:00+00:00,1.0668766566911116e+27
2022-01-10 00:00:00+00:00,1.0669629955302599e+27
2022-01-11 00:00:00+00:00,1.0670510695946777e+27
2022-01-12 00:00:00+00:00,1.067140086862317e+27
2022-01-13 00:00:00+00:00,1.0672286668817361e+27
2022-01-14 00:00:00+00:00,1.0673212357455093e+27
2022-01-15 00:00:00+00:00,1.067411092442207e+27
2022-01-16 00:00:00+00:00,1.0675046958866228e+27
2022-01-17 00:00:00+00:00,1.0675973297110423e+27
2022-01-18 00:00:00+00:00,1.0676897863115333e+27
2022-01-19 00:00:00+00:00,1.067777793186173e+27
2022-01-20 00:00:00+00:00,1.0678555400579355e+27
2022-01-21 00:00:00+00:00,1.0679320043444288e+27
2022-01-22 00:00:00+00:00,1.0680074058910104e+27
2022-01-23 00:00:00+00:00,1.0680773148803666e+27
2022-01-24 00:00:00+00:00,1.068142337347132e+27
2022-01-25 00:00:00+00:00,1.0682089679462352e+27
2022-01-26 00:00:00+00:00,1.0682771578545696e+27
2022-01-27 00:00:00+00:00,1.0683463086177236e+27
2022-01-28 00:00:00+00:00,1.0684153856543891e+27
2022-01-29 00:00:00+00:00,1.0684836740056931e+27
2022-01-30 00:00:00+00:00,1.0685484009990536e+27
2022-01-31 00:00:00+00:00,1.0686125235570958e+27
2022-02-01 00:00:00+00:00,1.068675497253477e+27
2022-02-02 00:00:00+00:00,1.0687381389014864e+27
2022-02-03 00:00:00+00:00,1.0688008116644583e+27
