date,liquidityIndex
2022-05-02T13:48:05.000Z,1070063187399470584843450720
2022-05-02T15:26:01.000Z,1070063187399470584843452308
2022-05-02T17:21:41.000Z,1070063187399470584843454834
2022-05-02T19:25:18.000Z,1070063187399470584843457904
2022-05-02T21:18:42.000Z,1070063187399470584843459918
2022-05-02T23:08:24.000Z,1070063187399470584843461542
2022-05-03T00:58:40.000Z,1070063187399470584843463343
2022-05-03T02:50:31.000Z,1070063187399470584843466545
2022-05-03T04:46:57.000Z,1070063187399470584843469668
2022-05-03T06:44:15.000Z,1070063187399470584843471398
2022-05-03T08:33:05.000Z,1070063187399470584843474636
2022-05-03T10:30:42.000Z,1070063187399470584843477437
2022-05-03T12:19:29.000Z,1070063187399470584843479407
2022-05-03T14:17:51.000Z,1070168892206882423443668855
2022-05-03T16:08:16.000Z,1070168892206882423443672252
2022-05-03T18:01:51.000Z,1070168892206882423443674179
2022-05-03T19:46:53.000Z,1070168892206882423443676991
2022-05-03T21:47:18.000Z,1070168892206882423443679801
2022-05-03T23:40:45.000Z,1070168892206882423443682305
2022-05-04T01:40:35.000Z,1070168892206882423443686047
2022-05-04T03:36:51.000Z,1070168892206882423443689610
2022-05-04T05:35:47.000Z,1070168892206882423443693412
2022-05-04T07:31:08.000Z,1070168892206882423443695144
2022-05-04T09:27:56.000Z,1070168892206882423443700749
2022-05-04T11:16:50.000Z,1070168892206882423443703276
2022-05-04T13:08:11.000Z,1070274551073343913624805674
2022-05-04T14:58:41.000Z,1070274551073343913624808535
2022-05-04T16:54:16.000Z,1070274551073343913624811401
2022-05-04T18:48:58.000Z,1070274551073343913624813269
2022-05-04T20:49:29.000Z,1070274551073343913624816211
2022-05-04T22:39:24.000Z,1070274551073343913624818515
2022-05-05T00:37:17.000Z,1070274551073343913624820851
2022-05-05T02:27:32.000Z,1070274551073343913624823692
2022-05-05T04:21:17.000Z,1070274551073343913624825661
2022-05-05T06:13:02.000Z,1070274551073343913624828734
2022-05-05T08:08:31.000Z,1070274551073343913624831250
2022-05-05T10:00:43.000Z,1070274551073343913624834432
2022-05-05T11:53:06.000Z,1070274551073343913624837723
2022-05-05T13:55:30.000Z,1070380273694408397079068119
2022-05-05T15:50:22.000Z,1070380273694408397079071319
2022-05-05T17:47:20.000Z,1070380273694408397079078679
2022-05-05T19:47:00.000Z,1070380273694408397079083039
2022-05-05T21:35:45.000Z,1070380273694408397079086839
2022-05-05T23:26:44.000Z,1070380273694408397079089805
2022-05-06T01:27:02.000Z,1070380273694408397079093991
2022-05-06T03:15:44.000Z,1070380273694408397079098378
2022-05-06T05:10:01.000Z,1070380273694408397079102630
2022-05-06T07:02:46.000Z,1070380273694408397079110041
2022-05-06T08:58:20.000Z,1070380273694408397079124397
2022-05-06T10:52:02.000Z,1070380273694408397079142668
2022-05-06T12:47:25.000Z,1070485578483524870126712354
2022-05-06T14:45:13.000Z,1070485578483524870126723898
2022-05-06T16:34:43.000Z,1070485578483524870126733144
2022-05-06T18:26:24.000Z,1070485578483524870126741710
2022-05-06T20:24:50.000Z,1070485578483524870126748025
2022-05-06T22:17:16.000Z,1070485578483524870126755515
2022-05-07T00:12:39.000Z,1070485578483524870126764957
2022-05-07T02:06:07.000Z,1070485578483524870126782031
2022-05-07T04:03:54.000Z,1070485578483524870126812985
2022-05-07T06:09:43.000Z,1070485578483524870126843027
2022-05-07T08:04:30.000Z,1070485578483524870126889990
2022-05-07T09:55:43.000Z,1070485578483524870126941253
2022-05-07T11:44:45.000Z,1070485578483524870126982743
2022-05-07T13:37:58.000Z,1070590240340570106312729810
2022-05-07T15:40:37.000Z,1070590240340570106312746681
2022-05-07T17:27:31.000Z,1070590240340570106312762637
2022-05-07T19:19:00.000Z,1070590240340570106312774820
2022-05-07T21:15:05.000Z,1070590240340570106312785582
2022-05-07T23:07:24.000Z,1070590240340570106312794051
2022-05-08T01:07:18.000Z,1070590240340570106312806891
2022-05-08T03:01:30.000Z,1070590240340570106312823280
2022-05-08T05:01:01.000Z,1070590240340570106312842940
2022-05-08T06:56:01.000Z,1070590240340570106312876521
2022-05-08T08:57:57.000Z,1070590240340570106312907397
2022-05-08T10:45:47.000Z,1070590240340570106312941921
2022-05-08T12:37:48.000Z,1070590240340570106312978646
